,County FA,Region,Club Name,Club PFF ID,Accreditation Status,Star Level,Affiliated Teams,Affiliated Teams Banding,Club Type,Club Sub Type,Parent or Child Club?,Parent Club PFF ID,WGS Club ID,Club Main Ground,Address,Town,Authority,Postcode,PitchFinder ID,Longitude,Latitude,PAR23CD,Subteams
32,Cornwall FA,West,St Cleer & Liskeard Youth FC,70611,In Progress,2,11,11-20,Club,GRF,Child,73071.0,129bd6e7-1480-e311-8b4d-001e4f28882a,ST CLEER SPORTS GROUND,ROAD FROM JUNCTION SOUTH WEST OF COMMON MOOR TO FORE STREET,ST CLEER,Cornwall,PL14 6EE,6000391,-4.47803,50.48713,E04011535,"                                    Club Name Team Name Club Sub Type  \
Club PFF ID                                                             
70611       706  St Cleer & Liskeard Youth FC       NaN           GRF   
            707  St Cleer & Liskeard Youth FC       NaN           GRF   
            708  St Cleer & Liskeard Youth FC       NaN           GRF   
            709  St Cleer & Liskeard Youth FC       NaN           GRF   
            710  St Cleer & Liskeard Youth FC       NaN           GRF   
            711  St Cleer & Liskeard Youth FC       NaN           GRF   
            712  St Cleer & Liskeard Youth FC       NaN           GRF   
            713  St Cleer & Liskeard Youth FC       NaN           GRF   
            714  St Cleer & Liskeard Youth FC       NaN           GRF   
            715  St Cleer & Liskeard Youth FC       NaN           GRF   
            716  St Cleer & Liskeard Youth FC       NaN           GRF   

                Team Age Group Adult or Youth Team? Team Gender  \
Club PFF ID                                                       
70611       706             U9                Youth       Mixed   
            707            U10                Youth       Mixed   
            708            U12                Youth       Mixed   
            709            U13                Youth       Mixed   
            710            U14                Youth       Mixed   
            711            U15                Youth       Mixed   
            712            U16                Youth       Mixed   
            713            U11                Youth       Mixed   
            714             U8                Youth       Mixed   
            715            U18                Youth       Mixed   
            716             U7                Youth       Mixed   

                Team Disability Type Team Football Level Team Match Category  \
Club PFF ID                                                                    
70611       706        NonDisability             Non-NLS                 7v7   
            707        NonDisability             Non-NLS                 7v7   
            708        NonDisability             Non-NLS                 9v9   
            709        NonDisability             Non-NLS               11v11   
            710        NonDisability             Non-NLS               11v11   
            711        NonDisability             Non-NLS               11v11   
            712        NonDisability             Non-NLS               11v11   
            713        NonDisability             Non-NLS                 9v9   
            714        NonDisability             Non-NLS                 5v5   
            715        NonDisability             Non-NLS               11v11   
            716        NonDisability             Non-NLS                 5v5   

                Team Type                                 League  
Club PFF ID                                                       
70611       706  Football         Cornwall Youth Football League  
            707  Football         Cornwall Youth Football League  
            708  Football         Cornwall Youth Football League  
            709  Football         Cornwall Youth Football League  
            710  Football  Adrenalin Devon Junior & Minor League  
            711  Football         Cornwall Youth Football League  
            712  Football  Adrenalin Devon Junior & Minor League  
            713  Football  Adrenalin Devon Junior & Minor League  
            714  Football         Cornwall Youth Football League  
            715  Football         Cornwall Youth Football League  
            716  Football         Cornwall Youth Football League  "
33,Cornwall FA,West,Launceston,72756,In Progress,1,4,1-4,Club,NLS 5-6,Parent,,af176ecf-1480-e311-8b4d-001e4f28882a,PENNYGILLIAM PITCH,"PENNYGILLAM WAY, PENNYGILLAM INDUSTRIAL ESTATE",LAUNCESTON,Cornwall,PL15 7ED,6000020,-4.3732429,50.6273883,E04011466,"                  Club Name    Team Name Club Sub Type Team Age Group  \
Club PFF ID                                                             
72756       396  Launceston          1st       NLS 5-6           Open   
            397  Launceston          2nd       NLS 5-6           Open   
            398  Launceston  Development       NLS 5-6           Open   
            399  Launceston        Women       NLS 5-6           Open   

                Adult or Youth Team? Team Gender Team Disability Type  \
Club PFF ID                                                             
72756       396                Adult        Male        NonDisability   
            397                Adult        Male        NonDisability   
            398                Adult        Male        NonDisability   
            399                Adult      Female        NonDisability   

                Team Football Level Team Match Category Team Type  \
Club PFF ID                                                         
72756       396              Step 6               11v11  Football   
            397              Step 7               11v11  Football   
            398             Non-NLS               11v11  Football   
            399             Non-NLS               11v11  Football   

                                                   League  
Club PFF ID                                                
72756       396  South West Peninsula Football League Ltd  
            397                  St Piran Football League  
            398                  St Piran Football League  
            399                                       NaN  "
34,Cornwall FA,West,North Hill,74845,In Progress,1,1,1-4,Club,GRF,Parent,,089bd6e7-1480-e311-8b4d-001e4f28882a,NORTH HILL FOOTBALL CLUB,"WAYCROSS COTTAGE, NORTH HILL",LAUNCESTON,Cornwall,PL15 7NH,6000819,-4.4298,50.56616,E04011496,"                  Club Name Team Name Club Sub Type Team Age Group  \
Club PFF ID                                                          
74845       489  North Hill       1st           GRF           Open   

                Adult or Youth Team? Team Gender Team Disability Type  \
Club PFF ID                                                             
74845       489                Adult        Male        NonDisability   

                Team Football Level Team Match Category Team Type  \
Club PFF ID                                                         
74845       489             Non-NLS               11v11  Football   

                                   League  
Club PFF ID                                
74845       489  St Piran Football League  "
35,Cornwall FA,West,Altarnun,73009,Accredited,1,1,1-4,Club,GRF,Parent,,129574d5-1480-e311-8b4d-001e4f28882a,TRESIBBETT,Altarnun,LAUNCESTON,Cornwall,PL15 7RF,6000032,-4.50681,50.61283,E04011400,"               Club Name Team Name Club Sub Type Team Age Group  \
Club PFF ID                                                       
73009       29  Altarnun       1st           GRF           Open   

               Adult or Youth Team? Team Gender Team Disability Type  \
Club PFF ID                                                            
73009       29                Adult        Male        NonDisability   

               Team Football Level Team Match Category Team Type  \
Club PFF ID                                                        
73009       29              Step 7               11v11  Football   

                                  League  
Club PFF ID                               
73009       29  St Piran Football League  "
36,Cornwall FA,West,North Petherwin,74853,In Progress,1,2,1-4,Club,GRF,Parent,,6f9bd6e7-1480-e311-8b4d-001e4f28882a,NORTH PETHERWIN FOOTBALL CLUB GROUNDS,Hellescott Road,LAUNCESTON,Cornwall,PL15 8LR,1041444,-4.43577,50.6814899,E04011497,"                       Club Name Team Name Club Sub Type Team Age Group  \
Club PFF ID                                                               
74853       490  North Petherwin       1st           GRF           Open   
            491  North Petherwin       2nd           GRF           Open   

                Adult or Youth Team? Team Gender Team Disability Type  \
Club PFF ID                                                             
74853       490                Adult        Male        NonDisability   
            491                Adult        Male        NonDisability   

                Team Football Level Team Match Category Team Type  \
Club PFF ID                                                         
74853       490             Non-NLS               11v11  Football   
            491             Non-NLS               11v11  Football   

                                   League  
Club PFF ID                                
74853       490  St Piran Football League  
            491  St Piran Football League  "
37,Cornwall FA,West,North Petherwin Youth,88842,Accredited,1,1,1-4,Club,GRF,Parent,,201487d1-8daf-e911-9cc0-005056bc75a7,NORTH PETHERWIN FOOTBALL CLUB GROUNDS,Hellescott Road,LAUNCESTON,Cornwall,PL15 8LR,1041444,-4.434769999999999,50.6814899,E04011497,"                             Club Name Team Name Club Sub Type Team Age Group  \
Club PFF ID                                                                     
88842       492  North Petherwin Youth       NaN           GRF            U16   

                Adult or Youth Team? Team Gender Team Disability Type  \
Club PFF ID                                                             
88842       492                Youth       Mixed        NonDisability   

                Team Football Level Team Match Category Team Type  \
Club PFF ID                                                         
88842       492             Non-NLS               11v11  Football   

                                         League  
Club PFF ID                                      
88842       492  Cornwall Youth Football League  "
38,Cornwall FA,West,Southgate Colts,78101,In Progress,1,18,11-20,Club,GRF,Parent,,6ce670e1-1480-e311-8b4d-001e4f28882a,LAUNCESTON COLLEGE PLAYING FIELDS,LANDLAKE ROAD,LAUNCESTON,Cornwall,PL15 9HP,30010789,-4.3609376,50.627822,E04011466,"                       Club Name Team Name Club Sub Type Team Age Group  \
Club PFF ID                                                               
78101       635  Southgate Colts       NaN           GRF             U9   
            636  Southgate Colts       NaN           GRF            U11   
            637  Southgate Colts       NaN           GRF            U15   
            638  Southgate Colts       NaN           GRF            U14   
            639  Southgate Colts       NaN           GRF            U16   
            640  Southgate Colts       NaN           GRF            U13   
            641  Southgate Colts       NaN           GRF            U12   
            642  Southgate Colts       NaN           GRF            U10   
            643  Southgate Colts       NaN           GRF             U7   
            644  Southgate Colts     Blues           GRF            U10   
            645  Southgate Colts     Blues           GRF            U13   
            646  Southgate Colts     Blues           GRF            U12   
            647  Southgate Colts     Blues           GRF            U14   
            648  Southgate Colts     Blues           GRF            U11   
            649  Southgate Colts     Blues           GRF             U9   
            650  Southgate Colts     Blues           GRF             U9   
            651  Southgate Colts     Colts           GRF             U8   
            652  Southgate Colts     Colts           GRF             U8   
            653  Southgate Colts     Lions           GRF            U12   
            654  Southgate Colts     Lions           GRF            U14   

                Adult or Youth Team? Team Gender Team Disability Type  \
Club PFF ID                                                             
78101       635                Youth       Mixed        NonDisability   
            636                Youth       Mixed        NonDisability   
            637                Youth       Mixed        NonDisability   
            638                Youth       Mixed        NonDisability   
            639                Youth       Mixed        NonDisability   
            640                Youth        Male        NonDisability   
            641                Youth       Mixed        NonDisability   
            642                Youth       Mixed        NonDisability   
            643                Youth       Mixed        NonDisability   
            644                Youth       Mixed        NonDisability   
            645                Youth       Mixed        NonDisability   
            646                Youth       Mixed        NonDisability   
            647                Youth       Mixed        NonDisability   
            648                Youth       Mixed        NonDisability   
            649                Youth       Mixed        NonDisability   
            650                Youth       Mixed        NonDisability   
            651                Youth       Mixed        NonDisability   
            652                Youth       Mixed        NonDisability   
            653                Youth       Mixed        NonDisability   
            654                Youth       Mixed        NonDisability   

                Team Football Level Team Match Category Team Type  \
Club PFF ID                                                         
78101       635             Non-NLS                 7v7  Football   
            636             Non-NLS                 9v9  Football   
            637             Non-NLS               11v11  Football   
            638             Non-NLS               11v11  Football   
            639             Non-NLS               11v11  Football   
            640             Non-NLS               11v11  Football   
            641             Non-NLS                 9v9  Football   
            642             Non-NLS                 7v7  Football   
            643             Non-NLS                 5v5  Football   
            644             Non-NLS                 7v7  Football   
            645             Non-NLS               11v11  Football   
            646             Non-NLS                 9v9  Football   
            647             Non-NLS               11v11  Football   
            648             Non-NLS                 9v9  Football   
            649             Non-NLS                 7v7  Football   
            650             Non-NLS                 7v7  Football   
            651             Non-NLS                 5v5  Football   
            652             Non-NLS                 5v5  Football   
            653             Non-NLS                 9v9  Football   
            654             Non-NLS               11v11  Football   

                                                League  
Club PFF ID                                             
78101       635  Adrenalin Devon Junior & Minor League  
            636  Adrenalin Devon Junior & Minor League  
            637  Adrenalin Devon Junior & Minor League  
            638  Adrenalin Devon Junior & Minor League  
            639  Adrenalin Devon Junior & Minor League  
            640  Adrenalin Devon Junior & Minor League  
            641  Adrenalin Devon Junior & Minor League  
            642  Adrenalin Devon Junior & Minor League  
            643  Adrenalin Devon Junior & Minor League  
            644         Cornwall Youth Football League  
            645  Adrenalin Devon Junior & Minor League  
            646  Adrenalin Devon Junior & Minor League  
            647         Cornwall Youth Football League  
            648         Cornwall Youth Football League  
            649  Adrenalin Devon Junior & Minor League  
            650         Cornwall Youth Football League  
            651  Adrenalin Devon Junior & Minor League  
            652         Cornwall Youth Football League  
            653         Cornwall Youth Football League  
            654  Adrenalin Devon Junior & Minor League  "
39,Cornwall FA,West,Southgate Seniors,81364,In Progress,1,1,1-4,Club,GRF,Parent,,53c65b3a-1d80-e311-8b4d-001e4f28882a,LAUNCESTON COLLEGE,HURDON ROAD,LAUNCESTON,Cornwall,PL15 9JR,1207067,-4.3587257,50.6300283,E04011466,"                         Club Name     Team Name Club Sub Type Team Age Group  \
Club PFF ID                                                                     
81364       655  Southgate Seniors  Veterans 1st           GRF       Veterans   

                Adult or Youth Team? Team Gender Team Disability Type  \
Club PFF ID                                                             
81364       655                Adult        Male        NonDisability   

                Team Football Level Team Match Category Team Type  \
Club PFF ID                                                         
81364       655             Non-NLS               11v11  Football   

                                   League  
Club PFF ID                                
81364       655  Cornwall Veterans League  "
40,Cornwall FA,West,Callington Colts,75025,In Progress,1,8,5-10,Club,GRF,Parent,,29e670e1-1480-e311-8b4d-001e4f28882a,CALLINGTON COMMUNITY SPORTS CENTRE,LAUNCESTON ROAD,CALLINGTON,Cornwall,PL17 7DR,1005734,-4.307801133333333,50.50615863333333,E04011411,"                       Club Name Team Name Club Sub Type Team Age Group  \
Club PFF ID                                                               
75025       88  Callington Colts       NaN           GRF             U9   
            89  Callington Colts       NaN           GRF            U16   
            90  Callington Colts       NaN           GRF            U15   
            91  Callington Colts       NaN           GRF            U18   
            92  Callington Colts       NaN           GRF            U13   
            93  Callington Colts       NaN           GRF            U11   
            94  Callington Colts       NaN           GRF             U7   
            95  Callington Colts      Reds           GRF            U13   

               Adult or Youth Team? Team Gender Team Disability Type  \
Club PFF ID                                                            
75025       88                Youth       Mixed        NonDisability   
            89                Youth        Male        NonDisability   
            90                Youth       Mixed        NonDisability   
            91                Youth       Mixed        NonDisability   
            92                Youth       Mixed        NonDisability   
            93                Youth       Mixed        NonDisability   
            94                Youth       Mixed        NonDisability   
            95                Youth       Mixed        NonDisability   

               Team Football Level Team Match Category Team Type  \
Club PFF ID                                                        
75025       88             Non-NLS                 7v7  Football   
            89             Non-NLS               11v11  Football   
            90             Non-NLS               11v11  Football   
            91             Non-NLS               11v11  Football   
            92             Non-NLS               11v11  Football   
            93             Non-NLS                 9v9  Football   
            94             Non-NLS                 5v5  Football   
            95             Non-NLS               11v11  Football   

                                               League  
Club PFF ID                                            
75025       88  Adrenalin Devon Junior & Minor League  
            89  Adrenalin Devon Junior & Minor League  
            90  Adrenalin Devon Junior & Minor League  
            91  Adrenalin Devon Junior & Minor League  
            92  Adrenalin Devon Junior & Minor League  
            93  Adrenalin Devon Junior & Minor League  
            94  Adrenalin Devon Junior & Minor League  
            95  Adrenalin Devon Junior & Minor League  "
41,Cornwall FA,West,Callington Town,75026,In Progress,1,2,1-4,Club,NLS 5-6,Parent,,95176ecf-1480-e311-8b4d-001e4f28882a,GINSTERS MARSHFIELD PARC,LAUNCESTON ROAD,CALLINGTON,Cornwall,PL17 7DR,30005220,-4.306801133333333,50.50615863333333,E04011411,"                      Club Name Team Name Club Sub Type Team Age Group  \
Club PFF ID                                                              
75026       96  Callington Town       1st       NLS 5-6           Open   
            97  Callington Town       2nd       NLS 5-6           Open   

               Adult or Youth Team? Team Gender Team Disability Type  \
Club PFF ID                                                            
75026       96                Adult        Male        NonDisability   
            97                Adult        Male        NonDisability   

               Team Football Level Team Match Category Team Type  \
Club PFF ID                                                        
75026       96              Step 6               11v11  Football   
            97              Step 7               11v11  Football   

                                                  League  
Club PFF ID                                               
75026       96  South West Peninsula Football League Ltd  
            97                  St Piran Football League  "
42,Cornwall FA,West,Callington Town Women FC,75027,In Progress,1,1,1-4,Club,Womens Tier Step 3-6,Child,75026.0,5b9bd6e7-1480-e311-8b4d-001e4f28882a,GINSTERS MARSHFIELD PARC,LAUNCESTON ROAD,CALLINGTON,Cornwall,PL17 7DR,30005220,-4.3058011333333335,50.50615863333333,E04011411,"                               Club Name Team Name         Club Sub Type  \
Club PFF ID                                                                
75027       98  Callington Town Women FC       1st  Womens Tier Step 3-6   

               Team Age Group Adult or Youth Team? Team Gender  \
Club PFF ID                                                      
75027       98           Open                Adult      Female   

               Team Disability Type           Team Football Level  \
Club PFF ID                                                         
75027       98        NonDisability  Tier 7 Womens County Leagues   

               Team Match Category Team Type                            League  
Club PFF ID                                                                     
75027       98               11v11  Football  Cornwall Women's Football League  "
43,Cornwall FA,West,King Doniert's,104395,Accredited,1,1,1-4,Club,GRF,Parent,,67c1f5c3-e3ad-ed11-aef2-005056bc004e,CALLINGTON COMMUNITY SPORTS CENTRE,LAUNCESTON ROAD,CALLINGTON,Cornwall,PL17 7DR,1005734,-4.304801133333333,50.50615863333333,E04011411,"                      Club Name Team Name Club Sub Type Team Age Group  \
Club PFF ID                                                              
104395      382  King Doniert's       1st           GRF           Open   

                Adult or Youth Team? Team Gender Team Disability Type  \
Club PFF ID                                                             
104395      382                Adult        Male        NonDisability   

                Team Football Level Team Match Category Team Type  \
Club PFF ID                                                         
104395      382             Non-NLS               11v11  Football   

                                          League  
Club PFF ID                                       
104395      382  Dropship Sunday Football League  "
44,Cornwall FA,West,Cornwall College - Men,72275,In Progress,1,2,1-4,Club,GRF,Parent,,659bd6e7-1480-e311-8b4d-001e4f28882a,DUCHY COLLEGE STOKE CLIMSLAND,STOKE CLIMSLAND,CALLINGTON,Cornwall,PL17 8PB,1206107,-4.3242046,50.5462286,E04011589,"                              Club Name     Team Name Club Sub Type  \
Club PFF ID                                                           
72275       134  Cornwall College - Men           DCS           GRF   
            135  Cornwall College - Men  Men's 2nd XI           GRF   

                Team Age Group Adult or Youth Team? Team Gender  \
Club PFF ID                                                       
72275       134           Open                Adult        Male   
            135           Open                Adult        Male   

                Team Disability Type Team Football Level Team Match Category  \
Club PFF ID                                                                    
72275       134        NonDisability             Non-NLS               11v11   
            135        NonDisability             Non-NLS               11v11   

                Team Type                                       League  
Club PFF ID                                                             
72275       134  Football  EFL Community & Education Football Alliance  
            135  Football                       Devon Wednesday League  "
45,Cornwall FA,West,Kelliwik Youth FC,86427,In Progress,1,19,11-20,Club,GRF,Parent,,38a84e11-c56b-e711-ae83-005056bc75a7,DUCHY COLLEGE STOKE CLIMSLAND,STOKE CLIMSLAND,CALLINGTON,Cornwall,PL17 8PB,1206107,-4.3232045999999995,50.5462286,E04011589,"                         Club Name     Team Name Club Sub Type Team Age Group  \
Club PFF ID                                                                     
86427       354  Kelliwik Youth FC           NaN           GRF            U11   
            355  Kelliwik Youth FC           NaN           GRF            U13   
            356  Kelliwik Youth FC           NaN           GRF            U15   
            357  Kelliwik Youth FC           NaN           GRF            U12   
            358  Kelliwik Youth FC           NaN           GRF            U10   
            359  Kelliwik Youth FC           NaN           GRF             U9   
            360  Kelliwik Youth FC           NaN           GRF             U8   
            361  Kelliwik Youth FC           NaN           GRF            U14   
            362  Kelliwik Youth FC           NaN           GRF             U7   
            363  Kelliwik Youth FC         Girls           GRF            U14   
            364  Kelliwik Youth FC         Golds           GRF            U11   
            365  Kelliwik Youth FC        Kobras           GRF            U11   
            366  Kelliwik Youth FC  Mini Kickers           GRF             U6   
            367  Kelliwik Youth FC        United           GRF            U12   
            368  Kelliwik Youth FC        United           GRF            U14   
            369  Kelliwik Youth FC        United           GRF            U10   
            370  Kelliwik Youth FC        United           GRF             U9   
            371  Kelliwik Youth FC        United           GRF             U8   
            372  Kelliwik Youth FC         Youth           GRF             U8   

                Adult or Youth Team? Team Gender Team Disability Type  \
Club PFF ID                                                             
86427       354                Youth       Mixed        NonDisability   
            355                Youth       Mixed        NonDisability   
            356                Youth       Mixed        NonDisability   
            357                Youth       Mixed        NonDisability   
            358                Youth       Mixed        NonDisability   
            359                Youth       Mixed        NonDisability   
            360                Youth       Mixed        NonDisability   
            361                Youth        Male        NonDisability   
            362                Youth       Mixed        NonDisability   
            363                Youth      Female        NonDisability   
            364                Youth       Mixed        NonDisability   
            365                Youth       Mixed        NonDisability   
            366                Youth       Mixed        NonDisability   
            367                Youth       Mixed        NonDisability   
            368                Youth       Mixed        NonDisability   
            369                Youth       Mixed        NonDisability   
            370                Youth       Mixed        NonDisability   
            371                Youth       Mixed        NonDisability   
            372                Youth       Mixed        NonDisability   

                Team Football Level Team Match Category Team Type  \
Club PFF ID                                                         
86427       354            Friendly                 9v9  Football   
            355             Non-NLS               11v11  Football   
            356             Non-NLS               11v11  Football   
            357             Non-NLS                 9v9  Football   
            358             Non-NLS                 7v7  Football   
            359             Non-NLS                 7v7  Football   
            360             Non-NLS                 5v5  Football   
            361             Non-NLS               11v11  Football   
            362             Non-NLS                 5v5  Football   
            363             Non-NLS               11v11  Football   
            364             Non-NLS                 9v9  Football   
            365             Non-NLS                 9v9  Football   
            366             Non-NLS         Development  Football   
            367             Non-NLS                 9v9  Football   
            368             Non-NLS               11v11  Football   
            369             Non-NLS                 7v7  Football   
            370             Non-NLS                 7v7  Football   
            371             Non-NLS                 5v5  Football   
            372             Non-NLS                 5v5  Football   

                                                League  
Club PFF ID                                             
86427       354         Cornwall Youth Football League  
            355  Adrenalin Devon Junior & Minor League  
            356         Cornwall Youth Football League  
            357  Adrenalin Devon Junior & Minor League  
            358         Cornwall Youth Football League  
            359  Adrenalin Devon Junior & Minor League  
            360  Adrenalin Devon Junior & Minor League  
            361  Adrenalin Devon Junior & Minor League  
            362         Cornwall Youth Football League  
            363  Adrenalin Devon Junior & Minor League  
            364  Adrenalin Devon Junior & Minor League  
            365  Adrenalin Devon Junior & Minor League  
            366                                    NaN  
            367  Adrenalin Devon Junior & Minor League  
            368         Cornwall Youth Football League  
            369  Adrenalin Devon Junior & Minor League  
            370  Adrenalin Devon Junior & Minor League  
            371  Adrenalin Devon Junior & Minor League  
            372                                    NaN  "
46,Cornwall FA,West,Calstock,75032,In Progress,1,1,1-4,Club,GRF,Parent,,1b9574d5-1480-e311-8b4d-001e4f28882a,CALSTOCK RECREATION FIELD,The Adits,CALSTOCK,Cornwall,PL18 9QR,6000388,-4.2054,50.49588,E04011412,"               Club Name Team Name Club Sub Type Team Age Group  \
Club PFF ID                                                       
75032       99  Calstock       1st           GRF           Open   

               Adult or Youth Team? Team Gender Team Disability Type  \
Club PFF ID                                                            
75032       99                Adult        Male        NonDisability   

               Team Football Level Team Match Category Team Type  \
Club PFF ID                                                        
75032       99             Non-NLS               11v11  Football   

                                  League  
Club PFF ID                               
75032       99  St Piran Football League  "
47,Cornwall FA,West,Gunnislake,78355,Accredited,1,3,1-4,Club,GRF,Parent,,bd8c71db-1480-e311-8b4d-001e4f28882a,BUTTS MEADOW,THE BUTTS,CALSTOCK,Cornwall,PL18 9SD,30007850,-4.22084,50.50462,E04011412,"                  Club Name            Team Name Club Sub Type Team Age Group  \
Club PFF ID                                                                     
78355       285  Gunnislake                  1st           GRF           Open   
            286  Gunnislake                  2nd           GRF           Open   
            287  Gunnislake  Gunnislake Veterans           GRF       Veterans   

                Adult or Youth Team? Team Gender Team Disability Type  \
Club PFF ID                                                             
78355       285                Adult        Male        NonDisability   
            286                Adult        Male        NonDisability   
            287                Adult        Male        NonDisability   

                Team Football Level Team Match Category Team Type  \
Club PFF ID                                                         
78355       285              Step 7               11v11  Football   
            286             Non-NLS               11v11  Football   
            287             Non-NLS               11v11  Football   

                                   League  
Club PFF ID                                
78355       285  St Piran Football League  
            286  St Piran Football League  
            287  Cornwall Veterans League  "
48,Cornwall FA,West,Lostwithiel FC,73300,In Progress,1,2,1-4,Club,GRF,Parent,,e751f0c7-1b80-e311-8b4d-001e4f28882a,KING GEORGE V PLAYING FIELD (LOSTWITHIEL),LOSTWITHIEL COMMUNITY CENTRE PLEYBER CHRIST WAY,LOSTWITHIEL,Cornwall,PL22 0HA,6005937,-4.6688166,50.4089654,E04011474,"                      Club Name Team Name Club Sub Type Team Age Group  \
Club PFF ID                                                              
73300       418  Lostwithiel FC       1st           GRF           Open   
            419  Lostwithiel FC       2nd           GRF           Open   

                Adult or Youth Team? Team Gender Team Disability Type  \
Club PFF ID                                                             
73300       418                Adult        Male        NonDisability   
            419                Adult        Male        NonDisability   

                Team Football Level Team Match Category Team Type  \
Club PFF ID                                                         
73300       418             Non-NLS               11v11  Football   
            419             Non-NLS               11v11  Football   

                                   League  
Club PFF ID                                
73300       418  St Piran Football League  
            419  St Piran Football League  "
49,Cornwall FA,West,Lostwithiel Youth Football Club,104704,In Progress,1,1,1-4,Club,GRF,Parent,,acf59689-3ad9-ed11-aef2-005056bc004e,KING GEORGE V PLAYING FIELD (LOSTWITHIEL),LOSTWITHIEL COMMUNITY CENTRE PLEYBER CHRIST WAY,LOSTWITHIEL,Cornwall,PL22 0HA,6005937,-4.6678166,50.4089654,E04011474,"                                       Club Name Team Name Club Sub Type  \
Club PFF ID                                                                
104704      420  Lostwithiel Youth Football Club     Lions           GRF   

                Team Age Group Adult or Youth Team? Team Gender  \
Club PFF ID                                                       
104704      420            U14                Youth        Male   

                Team Disability Type Team Football Level Team Match Category  \
Club PFF ID                                                                    
104704      420        NonDisability             Non-NLS               11v11   

                Team Type                          League  
Club PFF ID                                                
104704      420  Football  Cornwall Youth Football League  "
