,County FA,Region,Club Name,Club PFF ID,Accreditation Status,Star Level,Affiliated Teams,Affiliated Teams Banding,Club Type,Club Sub Type,Parent or Child Club?,Parent Club PFF ID,WGS Club ID,Club Main Ground,Address,Town,Authority,Postcode,PitchFinder ID,Longitude,Latitude,PAR23CD,Subteams
53,Cornwall FA,West,Royal Par Veterans,82602,Accredited,1,1,1-4,Club,GRF,Parent,,4ce64c7a-1f80-e311-8b4d-001e4f28882a,PAR TRACK,MOORLAND ROAD,Par,Cornwall,PL24 2PB,1011426,-4.700629999999999,50.35279,E04011601,"Club Name,Team Name,Club Sub Type,Team Age Group,Adult or Youth Team?,Team Gender,Team Disability Type,Team Football Level,Team Match Category,Team Type,League
Royal Par Veterans,1st,GRF,Veterans,Adult,Male,NonDisability,Non-NLS,11v11,Football,Cornwall Veterans League
"
54,Cornwall FA,West,Biscovey,74011,In Progress,1,10,5-10,Club,GRF,Parent,,ff9ad6e7-1480-e311-8b4d-001e4f28882a,STARRICK MOOR,,Par,Cornwall,PL24 2SX,1041712,-4.74913,50.3726,E04011476,"Club Name,Team Name,Club Sub Type,Team Age Group,Adult or Youth Team?,Team Gender,Team Disability Type,Team Football Level,Team Match Category,Team Type,League
Biscovey,,GRF,U12,Youth,Mixed,NonDisability,Non-NLS,9v9,Football,Cornwall Youth Football League
Biscovey,,GRF,U10,Youth,Mixed,NonDisability,Non-NLS,7v7,Football,Cornwall Youth Football League
Biscovey,,GRF,U9,Youth,Mixed,NonDisability,Non-NLS,7v7,Football,Cornwall Youth Football League
Biscovey,1st,GRF,Open,Adult,Male,NonDisability,Non-NLS,11v11,Football,St Piran Football League
Biscovey,Biscovey Girls,GRF,U11,Youth,Female,NonDisability,Non-NLS,9v9,Football,Cornwall Youth Football League
Biscovey,Biscovey Girls,GRF,U13,Youth,Female,NonDisability,Non-NLS,9v9,Football,Cornwall Youth Football League
Biscovey,Biscovey united,GRF,U13,Youth,Mixed,NonDisability,Non-NLS,11v11,Football,Cornwall Youth Football League
Biscovey,Colts,GRF,U16,Youth,Mixed,NonDisability,Non-NLS,11v11,Football,Cornwall Youth Football League
Biscovey,Rangers,GRF,U14,Youth,Mixed,NonDisability,Non-NLS,11v11,Football,Cornwall Youth Football League
Biscovey,Women,GRF,Open,Adult,Female,NonDisability,Non-NLS,11v11,Football,Cornwall Women's Football League
"
55,Cornwall FA,West,St Austell,87229,Accredited,1,1,1-4,Club,GRF,Parent,,e65b2442-ab7a-e811-b2f6-005056bc2dbb,POLTAIR SCHOOL,TREVARTHIAN ROAD,St. Austell,Cornwall,PL25 4BZ,1008018,-4.7866729,50.3427052,E04013080,"Club Name,Team Name,Club Sub Type,Team Age Group,Adult or Youth Team?,Team Gender,Team Disability Type,Team Football Level,Team Match Category,Team Type,League
St Austell,Walking,GRF,Open,Adult,Male,NonDisability,Non-NLS,6v6,Walking Football,Age UK Cornwall Walking Football League
"
56,Cornwall FA,West,AFC St Austell,78313,In Progress,1,2,1-4,Club,NLS 5-6,Parent,,e99474d5-1480-e311-8b4d-001e4f28882a,ST AUSTELL AFC,TREVARTHIAN ROAD,St. Austell,Cornwall,PL25 4LA,1042530,-4.78991,50.33938,E04013080,"Club Name,Team Name,Club Sub Type,Team Age Group,Adult or Youth Team?,Team Gender,Team Disability Type,Team Football Level,Team Match Category,Team Type,League
AFC St Austell,1st,NLS 5-6,Open,Adult,Male,NonDisability,Step 6,11v11,Football,South West Peninsula Football League Ltd
AFC St Austell,1st,NLS 5-6,Open,Adult,Male,NonDisability,Step 6,11v11,Football,Western Football League
AFC St Austell,2nd,NLS 5-6,Open,Adult,Male,NonDisability,Step 7,11v11,Football,St Piran Football League
"
57,Cornwall FA,West,AFC St Austell Ladies,88629,In Progress,1,1,1-4,Club,GRF,Child,78313.0,10181a16-9d9d-e911-8a2f-005056bc004e,ST AUSTELL AFC,TREVARTHIAN ROAD,St. Austell,Cornwall,PL25 4LA,1042530,-4.78891,50.33938,E04013080,"Club Name,Team Name,Club Sub Type,Team Age Group,Adult or Youth Team?,Team Gender,Team Disability Type,Team Football Level,Team Match Category,Team Type,League
AFC St Austell Ladies,1st,GRF,Open,Adult,Female,NonDisability,Tier 5 Womens Regional League Premier,11v11,Football,South West Women's Football League
"
58,Cornwall FA,West,AFC St Austell Youth,82254,In Progress,1,1,1-4,Club,GRF,Child,78313.0,0a14e5c1-1e80-e311-8b4d-001e4f28882a,ST AUSTELL AFC,TREVARTHIAN ROAD,St. Austell,Cornwall,PL25 4LA,1042530,-4.78791,50.33938,E04013080,"Club Name,Team Name,Club Sub Type,Team Age Group,Adult or Youth Team?,Team Gender,Team Disability Type,Team Football Level,Team Match Category,Team Type,League
AFC St Austell Youth,,GRF,U18,Youth,Male,NonDisability,Non-NLS,11v11,Football,Cornwall Youth Football League
"
59,Cornwall FA,West,Gorran,78161,In Progress,1,1,1-4,Club,GRF,Parent,,f08c71db-1480-e311-8b4d-001e4f28882a,BELL HILL PLAYING FIELD,PLAYING FIELD (BELL HILL) BELL HILL,GORRAN HAVEN,Cornwall,PL26 6HP,6000118,-4.80541,50.2446,E04011552,"Club Name,Team Name,Club Sub Type,Team Age Group,Adult or Youth Team?,Team Gender,Team Disability Type,Team Football Level,Team Match Category,Team Type,League
Gorran,1st,GRF,Open,Adult,Male,NonDisability,Non-NLS,11v11,Football,St Piran Football League
"
60,Cornwall FA,West,Gorran Walking Football,106215,In Progress,1,1,1-4,Club,GRF,Parent,,a3b24739-6b30-ee11-81cc-005056bc5e93,BELL HILL PLAYING FIELD,PLAYING FIELD (BELL HILL) BELL HILL,GORRAN HAVEN,Cornwall,PL26 6HP,6000118,-4.80441,50.2446,E04011552,"Club Name,Team Name,Club Sub Type,Team Age Group,Adult or Youth Team?,Team Gender,Team Disability Type,Team Football Level,Team Match Category,Team Type,League
Gorran Walking Football,1st,GRF,Open,Adult,Male,NonDisability,Non-NLS,6v6,Walking Football,Age UK Cornwall Walking Football League
"
61,Cornwall FA,West,Mevagissey,73899,In Progress,1,1,1-4,Club,GRF,Parent,,e78c71db-1480-e311-8b4d-001e4f28882a,MEVAGISSEY ACTIVITY CENTRE,"Valley Road, Mevagissey",St. Austell,Cornwall,PL26 6SA,6000860,-4.79586,50.2745,E04011487,"Club Name,Team Name,Club Sub Type,Team Age Group,Adult or Youth Team?,Team Gender,Team Disability Type,Team Football Level,Team Match Category,Team Type,League
Mevagissey,1st,GRF,Open,Adult,Male,NonDisability,Non-NLS,11v11,Football,St Piran Football League
"
62,Cornwall FA,West,Mevagissey Youth FC,108494,Accredited,1,3,1-4,Club,GRF,Parent,,517a4df3-72f2-ee11-8be2-005056bc6f4c,MEVAGISSEY ACTIVITY CENTRE,"Valley Road, Mevagissey",St. Austell,Cornwall,PL26 6SA,6000860,-4.79486,50.2745,E04011487,"Club Name,Team Name,Club Sub Type,Team Age Group,Adult or Youth Team?,Team Gender,Team Disability Type,Team Football Level,Team Match Category,Team Type,League
Mevagissey Youth FC,Falcons,GRF,U10,Youth,Mixed,NonDisability,Non-NLS,7v7,Football,Cornwall Youth Football League
Mevagissey Youth FC,Mavericks,GRF,U12,Youth,Mixed,NonDisability,Non-NLS,9v9,Football,Cornwall Youth Football League
Mevagissey Youth FC,Pirates,GRF,U8,Youth,Mixed,NonDisability,Non-NLS,5v5,Football,Cornwall Youth Football League
"
63,Cornwall FA,West,"""Saints"" St Austell",87222,Accredited,1,1,1-4,Club,GRF,Parent,,314b55e9-117a-e811-8915-005056bc2dbb,TREGORRICK LEISURE CENTRE,TREGORRICK,St. Austell,Cornwall,PL26 7AG,1008017,-4.79044,50.32697,E04013072,"Club Name,Team Name,Club Sub Type,Team Age Group,Adult or Youth Team?,Team Gender,Team Disability Type,Team Football Level,Team Match Category,Team Type,League
""""""Saints"""" St Austell"",Walking,GRF,Open,Adult,Male,NonDisability,Non-NLS,5v5,Walking Football,Age UK Cornwall Walking Football League
"
64,Cornwall FA,West,Tregorrick Park Youth,79973,In Progress,1,11,11-20,Club,GRF,Child,78313.0,c5c6cd94-1a80-e311-8b4d-001e4f28882a,TREGORRICK PARK YFC,"PLAYING FIELD ACCESS TO ST AUSTELL RUGBY CLUB, TREGORRICK",ST AUSTELL,Cornwall,PL26 7AG,30007856,-4.78944,50.32697,E04013072,"Club Name,Team Name,Club Sub Type,Team Age Group,Adult or Youth Team?,Team Gender,Team Disability Type,Team Football Level,Team Match Category,Team Type,League
Tregorrick Park Youth, Vikings,GRF,U11,Youth,Mixed,NonDisability,Non-NLS,9v9,Football,Cornwall Youth Football League
Tregorrick Park Youth,Cobras,GRF,U8,Youth,Male,NonDisability,Non-NLS,5v5,Football,Cornwall Youth Football League
Tregorrick Park Youth,Lions,GRF,U14,Youth,Mixed,NonDisability,Non-NLS,11v11,Football,Cornwall Youth Football League
Tregorrick Park Youth,Panthers,GRF,U10,Youth,Mixed,NonDisability,Non-NLS,7v7,Football,Cornwall Youth Football League
Tregorrick Park Youth,Pirates,GRF,U9,Youth,Male,NonDisability,Non-NLS,7v7,Football,Cornwall Youth Football League
Tregorrick Park Youth,Sharks,GRF,U10,Youth,Mixed,NonDisability,Non-NLS,7v7,Football,Cornwall Youth Football League
Tregorrick Park Youth,Titans,GRF,U10,Youth,Mixed,NonDisability,Non-NLS,7v7,Football,Cornwall Youth Football League
Tregorrick Park Youth,Tregorrick Hell Cats,GRF,U13,Youth,Female,NonDisability,Non-NLS,11v11,Football,Cornwall Youth Football League
Tregorrick Park Youth,Tregorrick Tigers,GRF,U12,Youth,Mixed,NonDisability,Non-NLS,9v9,Football,Cornwall Youth Football League
Tregorrick Park Youth,Turbos,GRF,U14,Youth,Mixed,NonDisability,Non-NLS,11v11,Football,Cornwall Youth Football League
Tregorrick Park Youth,Vipers,GRF,U13,Youth,Mixed,NonDisability,Non-NLS,11v11,Football,Cornwall Youth Football League
"
65,Cornwall FA,West,Charlestown Women,81243,In Progress,2,1,1-4,Club,GRF,Parent,,176ed355-1d80-e311-8b4d-001e4f28882a,ST MEWAN PARK,,St. Austell,Cornwall,PL26 7DT,1041888,-4.82187,50.32764,E04013090,"Club Name,Team Name,Club Sub Type,Team Age Group,Adult or Youth Team?,Team Gender,Team Disability Type,Team Football Level,Team Match Category,Team Type,League
Charlestown Women,1st,GRF,Open,Adult,Female,NonDisability,Non-NLS,11v11,Football,Cornwall Women's Football League
"
66,Cornwall FA,West,Charlestown Youth,75356,In Progress,2,21,21-30,Club,GRF,Child,79114.0,44e670e1-1480-e311-8b4d-001e4f28882a,ST MEWAN PARK,,St. Austell,Cornwall,PL26 7DT,1041888,-4.820869999999999,50.32764,E04013090,"Club Name,Team Name,Club Sub Type,Team Age Group,Adult or Youth Team?,Team Gender,Team Disability Type,Team Football Level,Team Match Category,Team Type,League
Charlestown Youth,Angels,GRF,U9,Youth,Female,NonDisability,Non-NLS,7v7,Football,Cornwall Youth Football League
Charlestown Youth,Atletico,GRF,U12,Youth,Mixed,NonDisability,Non-NLS,9v9,Football,Cornwall Youth Football League
Charlestown Youth,Bobcats,GRF,U16,Youth,Mixed,NonDisability,Non-NLS,11v11,Football,Cornwall Youth Football League
Charlestown Youth,Cavaliers,GRF,U15,Youth,Mixed,NonDisability,Non-NLS,11v11,Football,Cornwall Youth Football League
Charlestown Youth,Cheetahs,GRF,U14,Youth,Mixed,NonDisability,Non-NLS,11v11,Football,Cornwall Youth Football League
Charlestown Youth,Chiefs,GRF,U13,Youth,Mixed,NonDisability,Non-NLS,11v11,Football,Cornwall Youth Football League
Charlestown Youth,Choughs,GRF,U11,Youth,Mixed,NonDisability,Non-NLS,9v9,Football,Cornwall Youth Football League
Charlestown Youth,Colts,GRF,U8,Youth,Mixed,NonDisability,Non-NLS,5v5,Football,Cornwall Youth Football League
Charlestown Youth,Eagles,GRF,U9,Youth,Mixed,NonDisability,Non-NLS,7v7,Football,Cornwall Youth Football League
Charlestown Youth,Falcons,GRF,U9,Youth,Mixed,NonDisability,Non-NLS,7v7,Football,Cornwall Youth Football League
Charlestown Youth,Hawks,GRF,U9,Youth,Mixed,NonDisability,Non-NLS,7v7,Football,Cornwall Youth Football League
Charlestown Youth,Lions,GRF,U8,Youth,Mixed,NonDisability,Non-NLS,5v5,Football,Cornwall Youth Football League
Charlestown Youth,Phoenix,GRF,U18,Youth,Female,NonDisability,Non-NLS,11v11,Football,Cornwall U18 Girls Football League
Charlestown Youth,Phoenix,GRF,U18,Youth,Female,NonDisability,Non-NLS,11v11,Football,Cornwall Youth Football League
Charlestown Youth,Raiders,GRF,U11,Youth,Mixed,NonDisability,Non-NLS,9v9,Football,Cornwall Youth Football League
Charlestown Youth,Real,GRF,U12,Youth,Mixed,NonDisability,Non-NLS,9v9,Football,Cornwall Youth Football League
Charlestown Youth,Rhinos,GRF,U7,Youth,Mixed,NonDisability,Non-NLS,5v5,Football,Cornwall Youth Football League
Charlestown Youth,Robins,GRF,U11,Youth,Female,NonDisability,Non-NLS,9v9,Football,Cornwall Youth Football League
Charlestown Youth,Sharks,GRF,U10,Youth,Mixed,NonDisability,Non-NLS,7v7,Football,Cornwall Youth Football League
Charlestown Youth,Tigers,GRF,U14,Youth,Mixed,NonDisability,Non-NLS,11v11,Football,Cornwall Youth Football League
Charlestown Youth,United,GRF,U15,Youth,Female,NonDisability,Non-NLS,11v11,Football,Cornwall Youth Football League
Charlestown Youth,Warriors,GRF,U13,Youth,Female,NonDisability,Non-NLS,11v11,Football,Cornwall Youth Football League
"
67,Cornwall FA,West,Sticker,79114,In Progress,2,3,1-4,Club,NLS 5-6,Parent,,ff9474d5-1480-e311-8b4d-001e4f28882a,BURNGULLOW PARK,,St. Austell,Cornwall,PL26 7EN,6000858,-4.85004,50.32308,E04013090,"Club Name,Team Name,Club Sub Type,Team Age Group,Adult or Youth Team?,Team Gender,Team Disability Type,Team Football Level,Team Match Category,Team Type,League
Sticker,1st,NLS 5-6,Open,Adult,Male,NonDisability,Step 6,11v11,Football,South West Peninsula Football League Ltd
Sticker,2nd,NLS 5-6,Open,Adult,Male,NonDisability,Step 7,11v11,Football,St Piran Football League
Sticker,Sticker U18s,NLS 5-6,U18,Youth,Male,NonDisability,Non-NLS,11v11,Football,Cornwall Youth Football League
"
68,Cornwall FA,West,Sticker Women,98898,In Progress,2,1,1-4,Club,GRF,Child,79114.0,ee76c31a-f603-ec11-ae3b-005056bc75a7,BURNGULLOW PARK,,St. Austell,Cornwall,PL26 7EN,6000858,-4.84904,50.32308,E04013090,"Club Name,Team Name,Club Sub Type,Team Age Group,Adult or Youth Team?,Team Gender,Team Disability Type,Team Football Level,Team Match Category,Team Type,League
Sticker Women,1st,GRF,Open,Adult,Female,NonDisability,Tier 6 Womens Regional Leagues Other,11v11,Football,South West Women's Football League
"
69,Cornwall FA,West,St Stephen,495,Accredited,1,1,1-4,Club,GRF,Parent,,2ae670e1-1480-e311-8b4d-001e4f28882a,ST STEPHENS RECREATION GROUND,Trethosa Road,St. Austell,Cornwall,PL26 7PZ,6005807,-4.8924899,50.34848,E04011580,"Club Name,Team Name,Club Sub Type,Team Age Group,Adult or Youth Team?,Team Gender,Team Disability Type,Team Football Level,Team Match Category,Team Type,League
St Stephen,1st,GRF,Open,Adult,Male,NonDisability,Non-NLS,11v11,Football,St Piran Football League
"
70,Cornwall FA,West,Cornwall FA Girls Emerging Talent Centre,81255,Non Accredited,0,6,5-10,Club,GRF,Parent,,7d5846af-db81-e211-8094-005056a80055,BRANNEL SCHOOL,"RECTORY ROAD, ST. STEPHEN",St. Austell,Cornwall,PL26 7RN,1206538,-4.891398,50.3385964,E04011580,
71,Cornwall FA,West,Plymouth Argyle Centre of Excellence Cornwall,83135,Non Accredited,0,107,50+,Club,GRF,Parent,,2ae44dd0-2080-e311-8b4d-001e4f28882a,BRANNEL SCHOOL,"RECTORY ROAD, ST. STEPHEN",St. Austell,Cornwall,PL26 7RN,1206538,-4.890397999999999,50.3385964,E04011580,
72,Cornwall FA,West,St Stephen Youth,78761,In Progress,1,8,5-10,Club,GRF,Parent,,d59ad6e7-1480-e311-8b4d-001e4f28882a,BRANNEL SCHOOL,"RECTORY ROAD, ST. STEPHEN",St. Austell,Cornwall,PL26 7RN,1206538,-4.889398,50.3385964,E04011580,"Club Name,Team Name,Club Sub Type,Team Age Group,Adult or Youth Team?,Team Gender,Team Disability Type,Team Football Level,Team Match Category,Team Type,League
St Stephen Youth,,GRF,U16,Youth,Mixed,NonDisability,Non-NLS,11v11,Football,Cornwall Youth Football League
St Stephen Youth,,GRF,U13,Youth,Mixed,NonDisability,Non-NLS,11v11,Football,Cornwall Youth Football League
St Stephen Youth,,GRF,U14,Youth,Mixed,NonDisability,Non-NLS,11v11,Football,Cornwall Youth Football League
St Stephen Youth,,GRF,U12,Youth,Mixed,NonDisability,Non-NLS,9v9,Football,Cornwall Youth Football League
St Stephen Youth,,GRF,U8,Youth,Mixed,NonDisability,Non-NLS,5v5,Football,Cornwall Youth Football League
St Stephen Youth,,GRF,U10,Youth,Mixed,NonDisability,Non-NLS,7v7,Football,Cornwall Youth Football League
St Stephen Youth,,GRF,U7,Youth,Mixed,NonDisability,Non-NLS,5v5,Football,Cornwall Youth Football League
St Stephen Youth,United,GRF,U12,Youth,Mixed,NonDisability,Non-NLS,9v9,Football,Cornwall Youth Football League
"
73,Cornwall FA,West,Foxhole Stars,77637,Accredited,1,1,1-4,Club,GRF,Parent,,a1176ecf-1480-e311-8b4d-001e4f28882a,GOVERSETH,Goverseth Road,St. Austell,Cornwall,PL26 7WH,6000853,-4.8633499,50.35967,E04011580,"Club Name,Team Name,Club Sub Type,Team Age Group,Adult or Youth Team?,Team Gender,Team Disability Type,Team Football Level,Team Match Category,Team Type,League
Foxhole Stars,1st,GRF,Open,Adult,Male,NonDisability,Non-NLS,11v11,Football,St Piran Football League
"
74,Cornwall FA,West,Foxhole Stars Youth,85498,Accredited,1,1,1-4,Club,GRF,Child,77637.0,2ae8aeb9-db48-e611-8f84-005056bc2dbb,GOVERSETH,Goverseth Road,St. Austell,Cornwall,PL26 7WH,6000853,-4.8623499,50.35967,E04011580,"Club Name,Team Name,Club Sub Type,Team Age Group,Adult or Youth Team?,Team Gender,Team Disability Type,Team Football Level,Team Match Category,Team Type,League
Foxhole Stars Youth,Vixens,GRF,U13,Youth,Female,NonDisability,Non-NLS,11v11,Football,Cornwall Youth Football League
"
75,Cornwall FA,West,Nanpean Rovers,74411,Accredited,1,1,1-4,Club,GRF,Parent,,be9474d5-1480-e311-8b4d-001e4f28882a,VICTORIA PARK,Fore Street,St. Austell,Cornwall,PL26 7YE,6005923,-4.8695199,50.36898,E04011580,"Club Name,Team Name,Club Sub Type,Team Age Group,Adult or Youth Team?,Team Gender,Team Disability Type,Team Football Level,Team Match Category,Team Type,League
Nanpean Rovers,1st,GRF,Open,Adult,Male,NonDisability,Non-NLS,11v11,Football,St Piran Football League
"
76,Cornwall FA,West,St Dennis,78513,In Progress,1,2,1-4,Club,NLS 5-6,Parent,,f69474d5-1480-e311-8b4d-001e4f28882a,BOSCAWEN PARK,WHITEGATE,St. Austell,Cornwall,PL26 8DH,6002432,-4.88746,50.38411,E04011540,"Club Name,Team Name,Club Sub Type,Team Age Group,Adult or Youth Team?,Team Gender,Team Disability Type,Team Football Level,Team Match Category,Team Type,League
St Dennis,Development,NLS 5-6,Open,Adult,Male,NonDisability,Non-NLS,11v11,Football,St Piran Football League
St Dennis,Women,NLS 5-6,Open,Adult,Female,NonDisability,Non-NLS,11v11,Football,Cornwall Women's Football League
"
77,Cornwall FA,West,St Dennis Youth,78514,In Progress,1,2,1-4,Club,GRF,Child,78513.0,429bd6e7-1480-e311-8b4d-001e4f28882a,BOSCAWEN PARK,WHITEGATE,St. Austell,Cornwall,PL26 8DH,6002432,-4.88646,50.38411,E04011540,"Club Name,Team Name,Club Sub Type,Team Age Group,Adult or Youth Team?,Team Gender,Team Disability Type,Team Football Level,Team Match Category,Team Type,League
St Dennis Youth,,GRF,U12,Youth,Mixed,NonDisability,Non-NLS,9v9,Football,Cornwall Youth Football League
St Dennis Youth,Girls,GRF,U13,Youth,Female,NonDisability,Non-NLS,11v11,Football,Cornwall Youth Football League
"
78,Cornwall FA,West,Roche,76958,Accredited,1,1,1-4,Club,GRF,Parent,,dc9474d5-1480-e311-8b4d-001e4f28882a,ROCHE FOOTBALL AND SOCIAL COMPLEX,"Trezaise Road, Roche",St. Austell,Cornwall,PL26 8HD,6000665,-4.83098,50.40007,E04011517,"Club Name,Team Name,Club Sub Type,Team Age Group,Adult or Youth Team?,Team Gender,Team Disability Type,Team Football Level,Team Match Category,Team Type,League
Roche,1st,GRF,Open,Adult,Male,NonDisability,Non-NLS,11v11,Football,St Piran Football League
"
79,Cornwall FA,West,Wadebridge Town,80156,In Progress,2,3,1-4,Club,NLS 5-6,Parent,,0e9574d5-1480-e311-8b4d-001e4f28882a,BODIEVE PARK,Bodieve Road,Wadebridge,Cornwall,PL27 6EA,6006348,-4.82805,50.52213,E04013098,"Club Name,Team Name,Club Sub Type,Team Age Group,Adult or Youth Team?,Team Gender,Team Disability Type,Team Football Level,Team Match Category,Team Type,League
Wadebridge Town,1st,NLS 5-6,Open,Adult,Male,NonDisability,Step 6,11v11,Football,South West Peninsula Football League Ltd
Wadebridge Town,2nd,NLS 5-6,Open,Adult,Male,NonDisability,Non-NLS,11v11,Football,St Piran Football League
Wadebridge Town,Wadebridge Town Veterans,NLS 5-6,Veterans,Adult,Male,NonDisability,Non-NLS,11v11,Football,Cornwall Veterans League
"
80,Cornwall FA,West,Wadebridge Town Women,80157,In Progress,2,1,1-4,Club,GRF,Child,80156.0,f3663d90-ae00-e411-9f66-005056bc2dbb,BODIEVE PARK,Bodieve Road,Wadebridge,Cornwall,PL27 6EA,6006348,-4.82705,50.52213,E04013098,"Club Name,Team Name,Club Sub Type,Team Age Group,Adult or Youth Team?,Team Gender,Team Disability Type,Team Football Level,Team Match Category,Team Type,League
Wadebridge Town Women,1st,GRF,Open,Adult,Female,NonDisability,Non-NLS,11v11,Football,Cornwall Women's Football League
"
81,Cornwall FA,West,Wadebridge Town Youth,80158,In Progress,2,14,11-20,Club,GRF,Child,80156.0,d69ad6e7-1480-e311-8b4d-001e4f28882a,BODIEVE PARK,Bodieve Road,Wadebridge,Cornwall,PL27 6EA,6006348,-4.82605,50.52213,E04013098,"Club Name,Team Name,Club Sub Type,Team Age Group,Adult or Youth Team?,Team Gender,Team Disability Type,Team Football Level,Team Match Category,Team Type,League
Wadebridge Town Youth,,GRF,U15,Youth,Mixed,NonDisability,Non-NLS,11v11,Football,Cornwall Youth Football League
Wadebridge Town Youth,,GRF,U14,Youth,Mixed,NonDisability,Non-NLS,11v11,Football,Cornwall Youth Football League
Wadebridge Town Youth,,GRF,U10,Youth,Mixed,NonDisability,Non-NLS,7v7,Football,Cornwall Youth Football League
Wadebridge Town Youth,,GRF,U11,Youth,Mixed,NonDisability,Non-NLS,9v9,Football,Cornwall Youth Football League
Wadebridge Town Youth,,GRF,U12,Youth,Mixed,NonDisability,Non-NLS,9v9,Football,Cornwall Youth Football League
Wadebridge Town Youth,,GRF,U13,Youth,Mixed,NonDisability,Non-NLS,11v11,Football,Cornwall Youth Football League
Wadebridge Town Youth,,GRF,U9,Youth,Mixed,NonDisability,Non-NLS,7v7,Football,Cornwall Youth Football League
Wadebridge Town Youth,,GRF,U16,Youth,Mixed,NonDisability,Non-NLS,11v11,Football,Cornwall Youth Football League
Wadebridge Town Youth,,GRF,U8,Youth,Mixed,NonDisability,Non-NLS,5v5,Football,Cornwall Youth Football League
Wadebridge Town Youth,,GRF,U7,Youth,Mixed,NonDisability,Non-NLS,5v5,Football,Cornwall Youth Football League
Wadebridge Town Youth,Girls,GRF,U13,Youth,Female,NonDisability,Non-NLS,11v11,Football,Cornwall Youth Football League
Wadebridge Town Youth,Girls,GRF,U11,Youth,Female,NonDisability,Non-NLS,9v9,Football,Cornwall Youth Football League
Wadebridge Town Youth,Ladies,GRF,U18,Youth,Female,NonDisability,Non-NLS,11v11,Football,Cornwall U18 Girls Football League
Wadebridge Town Youth,Ladies,GRF,U18,Youth,Female,NonDisability,Non-NLS,11v11,Football,Cornwall Youth Football League
Wadebridge Town Youth,Warriors,GRF,U15,Youth,Female,NonDisability,Non-NLS,11v11,Football,Cornwall Youth Football League
"
82,Cornwall FA,West,Polzeath Youth,90442,In Progress,1,4,1-4,Club,GRF,Parent,,2cf264b0-8fdc-ea11-b3cf-005056bc2dbb,ST MINVER PLAYING FIELD,"ST MINVER AFC TREWINT LANE, ROCK",Wadebridge,Cornwall,PL27 6LT,6006417,-4.9055799,50.5493499,E04011575,"Club Name,Team Name,Club Sub Type,Team Age Group,Adult or Youth Team?,Team Gender,Team Disability Type,Team Football Level,Team Match Category,Team Type,League
Polzeath Youth,,GRF,U12,Youth,Mixed,NonDisability,Non-NLS,9v9,Football,Cornwall Youth Football League
Polzeath Youth,,GRF,U11,Youth,Mixed,NonDisability,Non-NLS,9v9,Football,Cornwall Youth Football League
Polzeath Youth,,GRF,U10,Youth,Mixed,NonDisability,Non-NLS,7v7,Football,Cornwall Youth Football League
Polzeath Youth,,GRF,U9,Youth,Mixed,NonDisability,Non-NLS,7v7,Football,Cornwall Youth Football League
"
83,Cornwall FA,West,St Minver,78675,In Progress,1,2,1-4,Club,GRF,Parent,,45e670e1-1480-e311-8b4d-001e4f28882a,ST MINVER PLAYING FIELD,"ST MINVER AFC TREWINT LANE, ROCK",Wadebridge,Cornwall,PL27 6LT,6006417,-4.9045799,50.5493499,E04011575,"Club Name,Team Name,Club Sub Type,Team Age Group,Adult or Youth Team?,Team Gender,Team Disability Type,Team Football Level,Team Match Category,Team Type,League
St Minver,1st,GRF,Open,Adult,Male,NonDisability,Non-NLS,11v11,Football,St Piran Football League
St Minver,2nd,GRF,Open,Adult,Male,NonDisability,Non-NLS,11v11,Football,St Piran Football League
"
84,Cornwall FA,West,Padstow United,75589,In Progress,2,1,1-4,Club,GRF,Child,102052.0,c69474d5-1480-e311-8b4d-001e4f28882a,JURY PARK,,Padstow,Cornwall,PL28 8LE,6014703,-4.94508,50.5306799,E04011500,"Club Name,Team Name,Club Sub Type,Team Age Group,Adult or Youth Team?,Team Gender,Team Disability Type,Team Football Level,Team Match Category,Team Type,League
Padstow United,1st,GRF,Open,Adult,Male,NonDisability,Non-NLS,11v11,Football,St Piran Football League
"
85,Cornwall FA,West,Padstow United Women,102052,In Progress,2,1,1-4,Club,GRF,Parent,,2af92e6f-f0f6-ec11-bfce-005056bc75a7,JURY PARK,,Padstow,Cornwall,PL28 8LE,6014703,-4.94408,50.5306799,E04011500,"Club Name,Team Name,Club Sub Type,Team Age Group,Adult or Youth Team?,Team Gender,Team Disability Type,Team Football Level,Team Match Category,Team Type,League
Padstow United Women,Padstow United Ladies,GRF,Open,Adult,Female,NonDisability,Non-NLS,11v11,Football,Cornwall Women's Football League
"
